file,group,index,id,type,title,tooltip,text,region,place,coordinates,image,switchTo,flyTo,flyToId
js/markers.js,portals,42,"""""",overworld_portal_small,Portal to Lotor's Castle Jail,Portal to Lotor's Castle Jail,"""""",Western Isles,Lotor's Prison,"{""x"":1485,""y"":631}",images/markers/Lotors_Castle_Jail_Portal.png,"""""","""""",""""""
js/markers.js,portals,43,"""""",overworld_portal_small,Portal to Scorched Island,Portal to Scorched Island,"""""",Hell,Hell,"{""x"":1051,""y"":3288}",images/markers/Scorched_Island_to_Battle_Plains_Portal.png,"""""","""""",""""""
js/markers.js,portals,44,"""""",overworld_portal_small,Portal to Krythan Island,Portal to Krythan Island,"""""",Hell,Hell,"{""x"":1177,""y"":3289}",images/markers/Krythan_to_Scarab_Island_Portal.png,"""""","""""",""""""
js/markers.js,portals,45,"""""",overworld_portal_lsp,Portal to Lotor's Summer Palace,Portal to Lotor's Summer Palace,"""""",Heartwood Coast,Valmond,"{""x"":2788,""y"":2135}",images/markers/Heartwood_Coast_to_LSP_Portal.png,"""""","""""",""""""
js/markers.js,portals,46,"""""",overworld_portal_lsp,Portal to Lotor's Summer Palace,Portal to Northern Frost Giant Island,"""""",Tundria,Northwest Tundria,"{""x"":1688,""y"":152}",images/markers/Northern_Frost_Giant_Island_to_LSP_Portal.png,"""""","""""",""""""
js/markers.js,portals,47,"""""",overworld_portal_lsp,Portal to Lotor's Summer Palace,Portal to Lotor's Summer Palace,"""""",Sands of Creation,Ruhura,"{""x"":470,""y"":4037}",images/markers/Lotor's_Summer_Palace_to_Ruhura_Portal.png,"""""","""""",""""""
js/markers.js,portals,48,"""""",overworld_portal_blue,Portal to Dragon Lair (Blue Dragons),Portal to Dragon Lair (Blue Dragons),"""""",Sands of Creation,Ruhura,"{""x"":112,""y"":3476}",images/markers/Portal_to_Dragon_Lair_(Blue_Dragons).png,"""""","""""",""""""
js/markers.js,portals,49,"""""",overworld_portal_lsp,Portal to Lotor's Summer Palace,Portal to Lotor's Summer Palace,"""""",Sands of Creation,Khafra,"{""x"":200,""y"":2856}",images/markers/Lotor's_Summer_Palace_to_Khafra_Portal.png,"""""","""""",""""""
js/markers.js,portals,50,"""""",overworld_portal_lsp,Portal to Artonian Island,Portal to Artonian Island,"""""",Sands of Creation,Khafra,"{""x"":25,""y"":3413}",images/markers/Portal_to_Artonian_Island.png,"""""","""""",""""""
js/markers.js,portals,51,"""""",overworld_portal_lsp,Portal to Khafra,Portal to Khafra,"""""",Sands of Creation,Khafra,"{""x"":215,""y"":3385}",images/markers/Portal_to_Khafra.png,"""""","""""",""""""
js/markers.js,portals,52,"""""",overworld_portal_housing,Portal to House Realm,Portal to House Realm,"""""",Darkwoods,Josody,"{""x"":1271,""y"":2512}",images/markers/Darkwoods_to_House_Realm_Portal.png,"""""","""""",""""""
js/markers.js,portals,53,"""""",overworld_portal_housing,Portal to Housing Realm,Portal to Housing Realm,"""""",Black Swamp,Krog,"{""x"":3122,""y"":3730}",images/portals/Krog_Housing_Realm_Portal.png,"""""","""""",""""""
js/markers.js,portals,54,"""""",overworld_portal_housing,Portal to Housing Realm,Portal to Housing Realm,"""""",Highlands,Parian,"{""x"":3465,""y"":3133}",images/portals/Parian_Housing_Realm_Portal.png,"""""","""""",""""""
js/markers.js,portals,56,"""""",overworld_portal_whirlpool,Whirlpool to Obsidian Lake,Whirlpool to Obsidian Lake,"""""",Broken Finger,Obsidian Lake,"{""x"":1468,""y"":3713}",images/markers/Exit_Proudblood_Valley_Portal.png,"""""","""""",""""""
js/markers.js,portals,57,"""""",overworld_portal_whirlpool,Whirlpool to Broken Lake,Whirlpool to Broken Lake,"""""",Broken Finger,Obsidian Lake,"{""x"":1538,""y"":3696}",images/markers/Whirlpool_to_Broken_Lake.png,"""""","""""",""""""
js/markers.js,portals,58,"""""",overworld_portal_whirlpool,Whirlpool to Proudblood Sound,Whirlpool to Proudblood Sound,"""""",Broken Finger,Obsidian Lake,"{""x"":1077,""y"":3533}",images/markers/Whirlpool_to_Proudblood_Sound.png,"""""","""""",""""""
js/markers.js,portals,59,"""""",overworld_portal_whirlpool,Whirlpool to Obsidian Lake,Whirlpool to Obsidian Lake,"""""",Broken Finger,Proudblood Sound,"{""x"":2310,""y"":3723}",images/markers/Whirlpool_to_Obsidian_Lake.png,"""""","""""",""""""
js/markers.js,portals,60,"""""",overworld_portal_whirlpool,Whirlpool to Lotor's Prison,Whirlpool to Lotor's Prison,"""""",Battle Plains,Chlera Bay,"{""x"":2556,""y"":3666}",images/markers/Whirlpool_to_Lotor's_Prison.png,"""""","""""",""""""
js/markers.js,portals,61,"""""",overworld_portal_whirlpool,Whirlpool to Jeel Docks,Whirlpool to Jeel Docks,"""""",Western Isles,Test Island,"{""x"":4000,""y"":4000}",images/markers/Whirlpool_to_Jeel_Docks.png,"""""","""""",""""""
js/markers.js,portals,62,"""""",overworld_portal_whirlpool,Whirlpool to Silvest Bay,Whirlpool to Silvest Bay,"""""",Western Isles,PVP Island,"{""x"":4014,""y"":2425}",images/markers/Whirlpool_to_Silvest_Bay.png,"""""","""""",""""""
js/markers.js,portals,63,"""""",overworld_portal_whirlpool,Whirlpool to Tundria East of Duremar,Whirlpool to Tundria East of Duremar,"""""",Western Isles,Scarab Island,"{""x"":30,""y"":2227}",images/markers/Whirlpool_to_Tundria_East_of_Duremar.png,"""""","""""",""""""
js/markers.js,portals,64,"""""",overworld_portal_whirlpool,Whirlpool to East Highlands of Death Tyrant Valley,Whirlpool to East Highlands of Death Tyrant Valley,"""""",Krythan,Silvest Valley,"{""x"":1242,""y"":1548}",images/markers/Whirlpool_to_East_Highlands_of_Death_Tyrant_Valley.png,"""""","""""",""""""
js/markers.js,portals,65,"""""",overworld_portal_whirlpool,Whirlpool to South of Test Island,Whirlpool to South of Test Island,"""""",Krythan,Guild Arena Island,"{""x"":63,""y"":847}",images/markers/Whirlpool_to_South_of_Test_Island.png,"""""","""""",""""""
js/markers.js,portals,66,"""""",overworld_portal_whirlpool,Whirlpool to Chlera Bay,Whirlpool to Chlera Bay,"""""",Krythan,Lotor's Prison,"{""x"":1471,""y"":631}",images/markers/Whirlpool_to_Chlera_Bay.png,"""""","""""",""""""
js/markers.js,portals,67,"""""",overworld_portal_whirlpool,Whirlpool to Scarab Island,Whirlpool to Scarab Island,"""""",Tundria,Tundria,"{""x"":3998,""y"":947}",images/markers/Whirlpool_to_Scarab_Island.png,"""""","""""",""""""
js/markers.js,services_npcs,0,"""""",overworld_quest,Lord Trembley,Lord Trembley,"""""",Valinor,Valinor,"{""x"":760,""y"":75}",images/markers/Lord_Trembley_Quest.png,"""""","""""",""""""
js/markers.js,services_npcs,1,"""""",overworld_quest,Duke Randolf,Duke Randolf,"""""",Valinor,Valinor,"{""x"":751,""y"":77}",images/markers/Duke_Randolf_Quest.png,"""""","""""",""""""
js/markers.js,services_npcs,2,"""""",overworld_quest,Sandre (Wanders),Sandre (Wanders),"""""",Valinor,Valinor,"{""x"":769,""y"":138}",images/markers/Sandre_Wanders.png,"""""","""""",""""""
js/markers.js,services_npcs,3,"""""",overworld_quest,Kumba Northern (Wanders),Kumba Northern (Wanders),"""""",Valinor,Valinor,"{""x"":758,""y"":136}",images/markers/Kumba_Northern_Wanders.png,"""""","""""",""""""
js/markers.js,services_npcs,4,"""""",overworld_quest,Mary Locksley (Wanders),Mary Locksley (Wanders),"""""",Valinor,Valinor,"{""x"":773,""y"":145}",images/markers/Mary_Locksley_Wanders.png,"""""","""""",""""""
js/markers.js,services_npcs,5,"""""",overworld_quest,Davey Logan (Wanders),Davey Logan (Wanders),"""""",Valinor,Valinor,"{""x"":746,""y"":144}",images/markers/Davey_Logan_Wanders.png,"""""","""""",""""""
js/markers.js,services_npcs,6,"""""",overworld_quest,Imica (Wanders),Imica (Wanders),"""""",Valinor,Valinor,"{""x"":743,""y"":136}",images/markers/Imica_Wanders.png,"""""","""""",""""""
js/markers.js,services_npcs,7,"""""",overworld_quest,Timothy Jager (Wanders),Timothy Jager (Wanders),"""""",Valinor,Valinor,"{""x"":733,""y"":136}",images/markers/Timothy_Jager_Wanders.png,"""""","""""",""""""
js/markers.js,services_npcs,8,"""""",overworld_quest,Sandre (Wanders),Sandre (Wanders),"""""",Valinor,Valinor,"{""x"":749,""y"":105}",images/markers/Sandre_Wanders.png,"""""","""""",""""""
js/markers.js,services_npcs,9,"""""",overworld_quest,Hereward (Wanders),Hereward (Wanders),"""""",Valinor,Valinor,"{""x"":765,""y"":144}",images/markers/Hereward_Wanders.png,"""""","""""",""""""
js/markers.js,services_npcs,10,"""""",overworld_quest,Topacia (Wanders),Topacia (Wanders),"""""",Valinor,Valinor,"{""x"":771,""y"":109}",images/markers/Topacia_Wanders.png,"""""","""""",""""""
js/markers.js,services_npcs,11,"""""",overworld_quest,Alchemist Baki,Alchemist Baki,"""""",Valinor,Valinor,"{""x"":781,""y"":115}",images/markers/Alchemist_Baki.png,"""""","""""",""""""
js/markers.js,services_npcs,12,"""""",overworld_quest,Sarah Bent,Sarah Bent,"""""",Valinor,Valinor,"{""x"":782,""y"":120}",images/markers/Sarah_Bent.png,"""""","""""",""""""
js/markers.js,services_npcs,13,"""""",overworld_quest,Serina Wilcut,Serina Wilcut,"""""",Valinor,Valinor,"{""x"":782,""y"":122}",images/markers/Serina_Wilcut.png,"""""","""""",""""""
js/markers.js,services_npcs,14,"""""",overworld_quest,Knight Bastrop,Knight Bastrop,"""""",Valinor,Valinor,"{""x"":780,""y"":124}",images/markers/Knight_Bastrop.png,"""""","""""",""""""
js/markers.js,services_npcs,15,"""""",overworld_quest,Eustacius (Wanders),Eustacius (Wanders),"""""",Valinor,Valinor,"{""x"":786,""y"":126}",images/markers/Eustacius_Wanders.png,"""""","""""",""""""
js/markers.js,services_npcs,16,"""""",overworld_quest,Curtis Leabu (Wanders),Curtis Leabu (Wanders),"""""",Valinor,Valinor,"{""x"":787,""y"":96}",images/markers/Curtis_Leabu_Wanders.png,"""""","""""",""""""
js/markers.js,services_npcs,17,"""""",overworld_quest,Hasculf (Wanders),Hasculf (Wanders),"""""",Valinor,Valinor,"{""x"":783,""y"":94}",images/markers/Hasculf_Wanders.png,"""""","""""",""""""
js/markers.js,services_npcs,18,"""""",overworld_quest,A Young Maid (Wanders),A Young Maid (Wanders),"""""",Valinor,Valinor,"{""x"":795,""y"":157}",images/markers/A_Young_Maid_Wanders.png,"""""","""""",""""""
js/markers.js,services_npcs,19,"""""",overworld_quest,Eastern Gate Lieutenant,Eastern Gate Lieutenant,"""""",Valinor,Valinor,"{""x"":886,""y"":137}",images/markers/Eastern_Gate_Lieutenant.png,"""""","""""",""""""
js/markers.js,services_npcs,20,"""""",overworld_quest,Roger Duncan,Roger Duncan,"""""",Valinor,Valinor,"{""x"":647,""y"":180}",images/markers/Roger_Duncan.png,"""""","""""",""""""
js/markers.js,services_npcs,21,"""""",overworld_quest,Paula Duncan,Paula Duncan,"""""",Valinor,Valinor,"{""x"":647,""y"":188}",images/markers/Paula_Duncan.png,"""""","""""",""""""
js/markers.js,services_npcs,22,"""""",overworld_quest,Klaresh Quest,Klaresh,"""""",Krythan,Lotor's Castle,"{""x"":258,""y"":1151}",images/markers/Klaresh_Quest.png,"""""","""""",""""""
js/markers.js,services_npcs,23,"""""",overworld_quest,Mose Quest,Mose,"""""",Krythan,Vrethpool,"{""x"":660,""y"":1671}",images/markers/Mose_Quest.png,"""""","""""",""""""
js/markers.js,services_npcs,24,"""""",overworld_quest,Cliff Brown Quest,Cliff Brown,"""""",Krythan,Vrethpool,"{""x"":660,""y"":1697}",images/markers/Cliff_Brown_Quest.png,"""""","""""",""""""
js/markers.js,services_npcs,25,"""""",overworld_quest,Gareth Demonhunter Quest,Gareth Demonhunter,"""""",Krythan,Vrethpool,"{""x"":653,""y"":1708}",images/markers/Gareth_Demonhunter_Quest.png,"""""","""""",""""""
js/markers.js,services_npcs,26,"""""",overworld_quest,Mukk Quest,Mukk,"""""",Krythan,Vrethpool,"{""x"":521,""y"":1640}",images/markers/Mukk_Quest.png,"""""","""""",""""""
js/markers.js,services_npcs,27,"""""",overworld_quest,Corgeryn Quest,Corgeryn,"""""",Darkwoods,Dunmarrow,"{""x"":1388,""y"":3181}",images/markers/Corgeryn_Quest.png,"""""","""""",""""""
js/markers.js,services_npcs,28,"""""",overworld_quest,Bonden Quest,Bonden,"""""",Darkwoods,Dunmarrow,"{""x"":1374,""y"":3226}",images/markers/Bonden_Quest.png,"""""","""""",""""""
js/markers.js,services_npcs,29,"""""",overworld_quest,Henian Quest,Henian,"""""",Darkwoods,Dunmarrow,"{""x"":1372,""y"":3197}",images/markers/Henian_Quest.png,"""""","""""",""""""
js/markers.js,services_npcs,30,"""""",overworld_quest,Lord Malgoth Quest,Lord Malgoth,"""""",Darkwoods,Dunmarrow,"{""x"":1379,""y"":3181}",images/markers/Lord_Malgoth_Quest.png,"""""","""""",""""""
js/markers.js,services_npcs,31,"""""",overworld_quest,Lady Belarafyn Quest,Lady Belarafyn,"""""",Darkwoods,Dunmarrow,"{""x"":1373,""y"":3183}",images/markers/Lady_Belarafyn_Quest.png,"""""","""""",""""""
js/markers.js,services_npcs,32,"""""",overworld_quest,Gabryll Quest,Gabryll,"""""",Darkwoods,Dunmarrow,"{""x"":1420,""y"":3220}",images/markers/Gabryll_Quest.png,"""""","""""",""""""
js/markers.js,services_npcs,33,"""""",overworld_quest,Periza Quest,Periza (Wanders),"""""",Darkwoods,Whisperdale,"{""x"":371,""y"":3456}",images/markers/Periza_Quest.png,"""""","""""",""""""
js/markers.js,services_npcs,34,"""""",overworld_quest,Varios Quest,Varios (Wanders),"""""",Darkwoods,Whisperdale,"{""x"":389,""y"":3443}",images/markers/Varios_Quest.png,"""""","""""",""""""
js/markers.js,services_npcs,35,"""""",overworld_quest,Jarkam Quest,Jarkam (Wanders),"""""",Darkwoods,Whisperdale,"{""x"":388,""y"":3461}",images/markers/Jarkam_Quest.png,"""""","""""",""""""
js/markers.js,services_npcs,36,"""""",overworld_quest,Tilis Oakwoven Quest,Tilis Oakwoven (Wanders),"""""",Darkwoods,Whisperdale,"{""x"":382,""y"":3460}",images/markers/Tilis_Oakwoven_Quest.png,"""""","""""",""""""
js/markers.js,services_npcs,37,"""""",overworld_quest,Zarowyn Quest,Zarowyn (Wanders),"""""",Darkwoods,Whisperdale,"{""x"":391,""y"":3462}",images/markers/Zarowyn_Quest.png,"""""","""""",""""""
js/markers.js,services_npcs,38,"""""",overworld_quest,Zerev Quest,Zerev,"""""",Darkwoods,Whisperdale,"{""x"":441,""y"":3476}",images/markers/Zerev_Quest.png,"""""","""""",""""""
js/markers.js,services_npcs,39,"""""",overworld_quest,Legrant Quest,Legrant,"""""",Darkwoods,Whisperdale,"{""x"":405,""y"":3482}",images/markers/Legrant_Quest.png,"""""","""""",""""""
js/markers.js,services_npcs,40,"""""",overworld_quest,Paezer Quest,Paezer,"""""",Darkwoods,Whisperdale,"{""x"":345,""y"":3484}",images/markers/Paezer_Quest.png,"""""","""""",""""""
js/markers.js,services_npcs,41,"""""",overworld_quest,Azulum Quest,Azulum,"""""",Darkwoods,Whisperdale,"{""x"":394,""y"":3479}",images/markers/Azulum_Quest.png,"""""","""""",""""""
js/markers.js,services_npcs,42,"""""",overworld_quest,Vesos Quest,Vesos (Wanders),"""""",Darkwoods,Autumn,"{""x"":588,""y"":3401}",images/markers/Vesos_Quest.png,"""""","""""",""""""
js/markers.js,services_npcs,43,"""""",overworld_quest,Rydyl Quest,Rydyl (Wanders),"""""",Darkwoods,Autumn,"{""x"":582,""y"":3409}",images/markers/Rydyl_Quest.png,"""""","""""",""""""
js/markers.js,services_npcs,44,"""""",overworld_quest,Jhulara Quest,Jhulara (Wanders),"""""",Darkwoods,Autumn,"{""x"":592,""y"":3402}",images/markers/Jhulara_Quest.png,"""""","""""",""""""
js/markers.js,services_npcs,45,"""""",overworld_quest,Galun Quest,Galun,"""""",Darkwoods,Autumn,"{""x"":676,""y"":3403}",images/markers/Galun_Quest.png,"""""","""""",""""""
js/markers.js,services_npcs,46,"""""",overworld_quest,Burslord Quest,Burslord (Wanders),"""""",Darkwoods,Autumn,"{""x"":682,""y"":3407}",images/markers/Burslord_Quest.png,"""""","""""",""""""
js/markers.js,services_npcs,47,"""""",overworld_quest,Kimnuug Quest,Kimnuug (Wanders),"""""",Darkwoods,Redwake,"{""x"":456,""y"":2836}",images/markers/Kimnuug_Quest.png,"""""","""""",""""""
js/markers.js,services_npcs,48,"""""",overworld_quest,Marla Moculous Quest,Marla Moculous (Wanders),"""""",Darkwoods,Redwake,"{""x"":466,""y"":2873}",images/markers/Marla_Moculous_Quest.png,"""""","""""",""""""
js/markers.js,services_npcs,49,"""""",overworld_quest,Wilco Thatter Quest,Wilco Thatter,"""""",Darkwoods,Redwake,"{""x"":452,""y"":2870}",images/markers/Wilco_Thatter_Quest.png,"""""","""""",""""""
js/markers.js,services_npcs,50,"""""",overworld_quest,Rineguile Quest,Rineguile (Wanders),"""""",Darkwoods,Gulley,"{""x"":1103,""y"":2760}",images/markers/Rineguile_Quest.png,"""""","""""",""""""
js/markers.js,services_npcs,51,"""""",overworld_quest,Farmer Obrien Quest,Farmer Obrien (Wanders),"""""",Darkwoods,Gulley,"{""x"":1117,""y"":2790}",images/markers/Farmer_Obrien_Quest.png,"""""","""""",""""""
js/markers.js,services_npcs,52,"""""",overworld_quest,Scrotore Quest,Scrotore (Wanders),"""""",Darkwoods,Gulley,"{""x"":1112,""y"":2772}",images/markers/Scrotore_Quest.png,"""""","""""",""""""
js/markers.js,services_npcs,53,"""""",overworld_quest,Scrotore Quest,Samual Green (Wanders),"""""",Darkwoods,Gulley,"{""x"":1108,""y"":2793}",images/markers/Scrotore_Quest.png,"""""","""""",""""""
js/markers.js,services_npcs,54,"""""",overworld_quest,Enderic,Enderic,"""""",Battle Plains,Chlera,"{""x"":2470,""y"":3563}",images/markers/Dawat_Worker_Quest.png,"""""","""""",""""""
js/markers.js,services_npcs,55,"""""",overworld_quest,Dawat Worker,Dawat Worker,"""""",Black Swamp,Black Swamp,"{""x"":2737,""y"":3306}",images/markers/Dawat_Worker_Quest.png,"""""","""""",""""""
js/markers.js,services_npcs,56,"""""",overworld_quest,Targon,Targon,"""""",Black Swamp,Krog,"{""x"":3076,""y"":3763}",images/markers/Targon_Quest.png,"""""","""""",""""""
js/markers.js,services_npcs,57,"""""",overworld_quest,Ambassador to Krog,Ambassador to Krog,"""""",Black Swamp,Krog,"{""x"":3074,""y"":3765}",images/markers/Ambassador_to_Krog_Quest.png,"""""","""""",""""""
js/markers.js,services_npcs,58,"""""",overworld_quest,Alchemist Singaford,Alchemist Singaford,"""""",Black Swamp,Krog,"{""x"":3080,""y"":3765}",images/markers/Alchemist_Singaford_Quest.png,"""""","""""",""""""
js/markers.js,services_npcs,59,"""""",overworld_quest,Warrog,Warrog,"""""",Black Swamp,Krog,"{""x"":3080,""y"":3765}",images/markers/Warrog_Quest.png,"""""","""""",""""""
js/markers.js,services_npcs,60,"""""",overworld_quest,Ivogur,Ivogur (Wanders),"""""",Black Swamp,Krog,"{""x"":3131,""y"":3798}",images/markers/Ivogur_Quest.png,"""""","""""",""""""
js/markers.js,services_npcs,61,"""""",overworld_quest,Haburt,Haburt,"""""",Black Swamp,Krog,"{""x"":3121,""y"":3763}",images/markers/Haburt_Quest.png,"""""","""""",""""""
js/markers.js,services_npcs,62,"""""",overworld_quest,Jessicugh,Jessicugh (Wanders),"""""",Black Swamp,Krog,"{""x"":3104,""y"":3780}",images/markers/Jessicugh_Quest.png,"""""","""""",""""""
