file,group,index,id,type,title,tooltip,text,region,place,coordinates,image,switchTo,flyTo,flyToId
js/markers.js,undergrounds,41,"""""",overworld_mine,Scarab Island Mine,Scarab Island Mine,"""""",Western Isles,Scarab Island,"{""x"":343,""y"":2136}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,42,"""""",overworld_ladder,Lopal Catacombs,Lopal Catacombs,"""""",Western Isles,Scarab Island,"{""x"":407,""y"":2231}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,47,"""""",overworld_spider,Shadow Spider Cave,Shadow Spider Cave,"""""",Darkwoods,Darkwoods,"{""x"":1463,""y"":2675}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,48,"""""",overworld_cave,Swamp Beast Cave,Swamp Beast Cave,"""""",Darkwoods,Darkwoods,"{""x"":1654,""y"":2678}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,49,"""""",overworld_cave,Swamp Beast Cave,Swamp Beast Cave,"""""",Darkwoods,Darkwoods,"{""x"":1572,""y"":2657}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,54,"""""",overworld_snake,Whisperdale Snake Pit,Whisperdale Snake Pit,"""""",Darkwoods,Darkwoods,"{""x"":473,""y"":3431}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,55,"""""",overworld_ant,Dunmarrow Fire Ant Pit,Dunmarrow Fire Ant Pit,"""""",Darkwoods,Darkwoods,"{""x"":1271,""y"":3031}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,57,"""""",overworld_dungeon,Marsh Dungeon,Marsh Dungeon,"""""",Darkwoods,Darkwoods,"{""x"":482,""y"":3506}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,67,"""""",overworld_closed,Cave (CLOSED),Cave (CLOSED),"""""",Highlands,Highlands,"{""x"":3561,""y"":1927}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,68,"""""",overworld_cave,Zanock's Mine (East),Zanock's Mine (East),"""""",Highlands,Zanock's Mine,"{""x"":3098,""y"":2392}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,69,"""""",overworld_dungeon,Arllandah's Lair,Arllandah's Lair,"""""",Highlands,Highlands,"{""x"":3205,""y"":2628}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,70,"""""",overworld_mine,Darushk Entrance,Darushk Entrance,"""""",Highlands,Highlands,"{""x"":3746,""y"":2712}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,71,"""""",overworld_mine,Darushk Mine,Darushk Mine,"""""",Highlands,Highlands,"{""x"":3602,""y"":2774}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,72,"""""",overworld_ladder,West Entrance to Parian Tunnels,West Entrance to Parian Tunnels,"""""",Highlands,Highlands,"{""x"":3450,""y"":3038}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,73,"""""",overworld_ladder,East Entrance to Parian Tunnels,East Entrance to Parian Tunnels,"""""",Highlands,Highlands,"{""x"":3507,""y"":3028}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,76,"""""",overworld_ladder,Grell Tunnels,Grell Tunnels,"""""",Highlands,Highlands,"{""x"":3335,""y"":3595}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,77,"""""",overworld_ladder,Badlands Entrance,Badlands Entrance,"""""",Highlands,Highlands,"{""x"":2709,""y"":2887}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,79,"""""",overworld_mine,Ethera Mine,Ethera Mine,"""""",Highlands,Highlands,"{""x"":3624,""y"":3597}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,80,"""""",overworld_mine,Ethera Mine,Ethera Mine,"""""",Highlands,Highlands,"{""x"":3656,""y"":3621}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,84,"""""",overworld_cave,Badlands Cave,Badlands Cave,"""""",Battle Plains,Battle Plains,"{""x"":2888,""y"":2882}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,85,"""""",overworld_cave,Badlands Cave,Badlands Cave,"""""",Battle Plains,Battle Plains,"{""x"":2290,""y"":2779}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,86,"""""",overworld_dungeon,Deep Shadow Temple,Deep Shadow Temple,"""""",Battle Plains,Battle Plains,"{""x"":2009,""y"":2675}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,87,"""""",overworld_cave,Fungiod Cave,Fungoid Cave,"""""",Battle Plains,Battle Plains,"{""x"":1961,""y"":3763}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,91,"""""",overworld_snake,Maraket Snake Pit Entrance,Maraket Snake Pit Entrance,"""""",Black Swamp,Krog,"{""x"":3272,""y"":3990}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,92,"""""",overworld_sewer,Krog Sewer Entrance,Krog Sewer Entrance,"""""",Black Swamp,Vorda Swamp,"{""x"":2823,""y"":3623}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,93,"""""",overworld_crypt,Drakkan Crypt Entrance,Drakkan Crypt Entrance,"""""",Black Swamp,Drakkan,"{""x"":2792,""y"":3833}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,94,"""""",overworld_well,Waste Tunnels Entrance,Waste Tunnels Entrance,"""""",Black Swamp,Black Swamp,"{""x"":3244,""y"":3834}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,95,"""""",overworld_ant,Ant Hill Entrance,Ant Hill Entrance,"""""",Black Swamp,Medosk Mountains,"{""x"":3095,""y"":3865}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,96,"""""",overworld_scorpion,Scorpion Pit Entrance,Scorpion Pit Entrance,"""""",Black Swamp,Black Swamp,"{""x"":3130,""y"":3660}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,97,"""""",overworld_dungeon,Temple of Agon Entrance,Temple of Agon Entrance,"""""",Black Swamp,Black Swamp,"{""x"":3114,""y"":3638}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,98,"""""",overworld_dungeon,Ivogur's Mine Entrance,Ivogur's Mine Entrance,"""""",Black Swamp,Black Swamp,"{""x"":2962,""y"":3913}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,99,"""""",overworld_dungeon,Valekar's Fortress Dungeon Entrance,Valekar's Fortress Dungeon Entrance,"""""",Black Swamp,Black Swamp,"{""x"":3079,""y"":3516}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,100,"""""",overworld_mine,Sogrun Mine Entrance,Sogrun Mine Entrance,"""""",Black Swamp,Krog,"{""x"":3154,""y"":3737}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,101,"""""",overworld_sewer,Krog Sewer Entrance,Krog Sewer Entrance,"""""",Black Swamp,Black Swamp,"{""x"":3018,""y"":3814}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,102,"""""",overworld_dungeon,Lotorian Dungeon,Lotorian Dungeon,"""""",Western Isles,Hell,"{""x"":1208,""y"":3348}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,103,"""""",overworld_cave,The Den of Baylor,The Den of Baylor,"""""",Western Isles,Hell,"{""x"":1126,""y"":3393}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,104,"""""",overworld_cave,Horned One Cave,Horned One Cave,"""""",Western Isles,Hell,"{""x"":1307,""y"":3385}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,105,"""""",overworld_stairs,Sewer Entrance,Sewer Entrance,"""""",Western Isles,Lotor's Summer Palace,"{""x"":764,""y"":752}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,106,"""""",overworld_stairs,Leather and Armory Shop Basement,Leather and Armory Shop Basement,"""""",Western Isles,Lotor's Summer Palace,"{""x"":798,""y"":705}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,107,"""""",overworld_stairs,Shadow Temple South Entrance,Shadow Temple South Entrance,"""""",Western Isles,Western Isles,"{""x"":2110,""y"":2765}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,108,"""""",overworld_crypt,Gnobol Mauseleum Crypt,Gnobol Mauseleum Crypt,"""""",Heartwood Coast,Gnobol Mauseleum,"{""x"":3079,""y"":1607}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,109,"""""",overworld_cave,Zanock's Mine (West),Zanock's Mine (West),"""""",Heartwood Coast,Zanock's Mine,"{""x"":2872,""y"":2360}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,110,"""""",overworld_snake,Valmond Skeleton Pit,Valmond Skeleton Pit,"""""",Heartwood Coast,Valmond,"{""x"":3192,""y"":1881}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,123,"""""",overworld_cave,Syldural,Syldural Cave Entrance,"""""",Heartwood Coast,Syldural Cave,"{""x"":3273,""y"":1633}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,124,"""""",overworld_cave,Icebane's Cavern Entrance,Icebane's Cavern Entrance,"""""",Tundria,Tundria,"{""x"":2305,""y"":1368}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,125,"""""",overworld_crypt,Maroven Crypt,Maroven Crypt,"""""",Tundria,Tundria,"{""x"":2041,""y"":1393}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,126,"""""",overworld_crypt,Maroven Crypt,Maroven Crypt,"""""",Tundria,Maroven,"{""x"":1991,""y"":1209}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,127,"""""",overworld_dungeon,Hammerfist Mine Entrance,Hammerfist Mine Entrance,"""""",Tundria,Tundria,"{""x"":2777,""y"":599}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,128,"""""",overworld_cave,Web Spinner Spider Cave,Web Spinner Spider Cave,"""""",Tundria,Tundria,"{""x"":2873,""y"":964}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,129,"""""",overworld_crypt,Duremar Tomb,Duremar Tomb,"""""",Tundria,Tundria,"{""x"":3525,""y"":1264}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,130,"""""",overworld_crypt,Unknown Crypt,Unknown Crypt,"""""",Tundria,Tundria,"{""x"":3784,""y"":986}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,131,"""""",overworld_dungeon,Frieda's Dungeon,Frieda's Dungeon,"""""",Tundria,Tundria,"{""x"":2551,""y"":439}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,132,"""""",overworld_dungeon,Artraxis Dungeon,Artraxis Dungeon,"""""",Tundria,Tundria,"{""x"":2888,""y"":426}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,133,"""""",overworld_ladder,Darok the Banished's Jail (South Entrance),Darok the Banished's Jail (South Entrance),"""""",Tundria,Artraxis Dungeon,"{""x"":2920,""y"":409}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,134,"""""",overworld_ladder,Darok the Banished's Jail (North Entrance),Darok the Banished's Jail (North Entrance),"""""",Tundria,Artraxis Dungeon,"{""x"":2896,""y"":443}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,135,"""""",overworld_dungeon,Trapdoor to Hammerfist Mine,Trapdoor to Hammerfist Mine,"""""",Tundria,Artraxis Dungeon,"{""x"":2838,""y"":613}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,136,"""""",overworld_cave,Sand Golem Crypt,Sand Golem Crypt Entrance,"""""",Sands of Creation,Ruhura,"{""x"":839,""y"":3924}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,147,"""""",overworld_cave,Greater Dragon Island Cave,Greater Dragon Island Cave,"""""",Sands of Creation,Greater Dragon Island,"{""x"":301,""y"":3773}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,151,"""""",overworld_crypt,Darkwing's Lair Entrance,Darkwing's Lair Entrance,"""""",Breakwater,New Town Island,"{""x"":1945,""y"":1696}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,153,"""""",overworld_mine,Zule's Cave Entrance,Zule's Cave Entrance,"""""",Breakwater,New Town Island,"{""x"":2175,""y"":1518}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,154,"""""",overworld_stairs,Son of Scalo's Hideout,Son of Scalo's Hideout,"""""",Breakwater,Roycroft Island,"{""x"":2216,""y"":2261}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,155,"""""",overworld_stairs,Warehouse Basement,Warehouse Basement,"""""",Breakwater,Roycroft Island,"{""x"":2459,""y"":2358}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,156,"""""",overworld_stairs, Pass to Northern Roycroft Island, Pass to Northern Roycroft Island,"""""",Breakwater,Roycroft Island,"{""x"":2311,""y"":2199}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,157,"""""",overworld_stairs, Pass to Southern Roycroft Island, Pass to Southern Roycroft Island,"""""",Breakwater,Roycroft Island,"{""x"":2311,""y"":2185}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,158,"""""",overworld_dungeon,Broken Finger Dungeon,Broken Finger Dungeon,"""""",Broken Finger,Broken Finger,"{""x"":1144,""y"":3659}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,159,"""""",overworld_stairs,Trap Door to Gulley Portal ,Trap Door to Gulley Portal ,"""""",Broken Finger,Broken Finger,"{""x"":1293,""y"":3715}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,160,"""""",overworld_stairs,Entrance to Horned Ones Cave,Entrance to Horned Ones Cave,"""""",Broken Finger,Broken Finger,"{""x"":1213,""y"":3558}","""""",underground,"{""x"":0,""y"":0}",""""""
