file,group,index,id,type,title,tooltip,text,region,place,coordinates,image,switchTo,flyTo,flyToId
js/markers.js,portals,15,"""""",overworld_portal_small,Portal to Mnemmon,Portal to Mnemmon,"""""",Darkwoods,Mnemmon Gaol,"{""x"":867,""y"":3417}","""""","""""","""""",""""""
js/markers.js,portals,16,"""""",overworld_portal_small,Portal to Mnemmon Gaol,Portal to Mnemmon Gaol,"""""",Darkwoods,Mnemmon,"{""x"":909,""y"":3259}","""""","""""","""""",""""""
js/markers.js,portals,17,"""""",overworld_portal_lsp,Portal to Lotor's Summer Palace,Portal to Lotor's Summer Palace,"""""",Darkwoods,Whisperdale,"{""x"":472,""y"":3481}","""""","""""","""""",""""""
js/markers.js,portals,18,"""""",overworld_portal_small,Portal to Scorched Island,Portal to Scorched Island,"""""",Battle Plains,Battle Plains,"{""x"":1600,""y"":3077}","""""","""""","""""",""""""
js/markers.js,portals,19,"""""",overworld_portal_lsp,Portal to Proudblood Valley,Portal to Proudblood Valley,"""""",Battle Plains,Battle Plains,"{""x"":2263,""y"":3705}","""""","""""","""""",""""""
js/markers.js,portals,20,"""""",overworld_portal_small,Exit Proudblood Valley,Exit Proudblood Valley,"""""",Battle Plains,Proudblood Valley,"{""x"":1963,""y"":3651}","""""","""""","""""",""""""
js/markers.js,portals,21,"""""",overworld_portal_lsp,Portal to Lotor's Summer Palace,Portal to Lotor's Summer Palace,"""""",Black Swamp,Krog,"{""x"":3110,""y"":3686}","""""","""""","""""",""""""
js/markers.js,portals,22,"""""",overworld_portal_small,Portal to Minotaur Island,Portal to Minotaur Island,"""""",Highlands,Ancient Site of Minos,"{""x"":2935,""y"":3191}","""""","""""","""""",""""""
js/markers.js,portals,23,"""""",overworld_portal_small,Portal to Southern Highlands (Northeast of Grell),Portal to Southern Highlands (Northeast of Grell),"""""",Highlands,Highlands,"{""x"":3335,""y"":2808}","""""","""""","""""",""""""
js/markers.js,portals,24,"""""",overworld_portal_small,Portal to Highlands (North of Parian),Portal to Highlands (North of Parian),"""""",Highlands,Highlands,"{""x"":3081,""y"":3548}","""""","""""","""""",""""""
js/markers.js,portals,25,"""""",overworld_portal_blue,Portal to Darkwoods (East of Redwake),Portal to Darkwoods (East of Redwake),"""""",Highlands,Highlands,"{""x"":3768,""y"":3239}","""""","""""","""""",""""""
js/markers.js,portals,26,"""""",overworld_portal_blue,Portal to Krythan Island (West of New Korelth),Portal to Krythan Island (West of New Korelth),"""""",Highlands,Highlands,"{""x"":3304,""y"":3015}","""""","""""","""""",""""""
js/markers.js,portals,27,"""""",overworld_portal_lsp,Portal to Lotor's Summer Palace,Portal to Lotor's Summer Palace,"""""",Highlands,Parian,"{""x"":3415,""y"":2919}","""""","""""","""""",""""""
js/markers.js,portals,28,"""""",overworld_portal_small,Portal to Party Island,Portal to Party Island,"""""",Western Isles,Lotor's Summer Palace,"{""x"":760,""y"":589}","""""","""""","""""",""""""
js/markers.js,portals,29,"""""",overworld_portal_small,Portal to PvP Island,Portal to PvP Island,"""""",Western Isles,Lotor's Summer Palace,"{""x"":762,""y"":645}","""""","""""","""""",""""""
js/markers.js,portals,38,"""""",overworld_portal_lsp,Portal to Lotor's Summer Palace,Portal to Lotor's Summer Palace,"""""",Krythan,Real Estate Island,"{""x"":662,""y"":731}","""""","""""","""""",""""""
js/markers.js,portals,39,"""""",overworld_portal_blue,Portal to Ancient Site of Minos,Portal to Ancient Site of Minos,"""""",Western Isles,Minotaur Island,"{""x"":136,""y"":247}","""""","""""","""""",""""""
js/markers.js,portals,40,"""""",overworld_portal_small,Portal to Battle Plains,Portal to Battle Plains,"""""",Western Isles,Scorched Island,"{""x"":630,""y"":2101}","""""","""""","""""",""""""
js/markers.js,portals,41,"""""",overworld_portal_small,Portal to Hell,Portal to Hell,"""""",Western Isles,Scorched Island,"{""x"":719,""y"":1963}","""""","""""","""""",""""""
js/markers.js,portals,42,"""""",overworld_portal_small,Portal to Lotor's Castle Jail,Portal to Lotor's Castle Jail,"""""",Western Isles,Lotor's Prison,"{""x"":1485,""y"":631}","""""","""""","""""",""""""
js/markers.js,portals,43,"""""",overworld_portal_small,Portal to Scorched Island,Portal to Scorched Island,"""""",Hell,Hell,"{""x"":1051,""y"":3288}","""""","""""","""""",""""""
js/markers.js,portals,44,"""""",overworld_portal_small,Portal to Krythan Island,Portal to Krythan Island,"""""",Hell,Hell,"{""x"":1177,""y"":3289}","""""","""""","""""",""""""
js/markers.js,portals,45,"""""",overworld_portal_lsp,Portal to Lotor's Summer Palace,Portal to Lotor's Summer Palace,"""""",Heartwood Coast,Valmond,"{""x"":2788,""y"":2135}","""""","""""","""""",""""""
js/markers.js,portals,46,"""""",overworld_portal_lsp,Portal to Lotor's Summer Palace,Portal to Northern Frost Giant Island,"""""",Tundria,Northwest Tundria,"{""x"":1688,""y"":152}","""""","""""","""""",""""""
js/markers.js,portals,47,"""""",overworld_portal_lsp,Portal to Lotor's Summer Palace,Portal to Lotor's Summer Palace,"""""",Sands of Creation,Ruhura,"{""x"":470,""y"":4037}","""""","""""","""""",""""""
js/markers.js,portals,48,"""""",overworld_portal_blue,Portal to Dragon Lair (Blue Dragons),Portal to Dragon Lair (Blue Dragons),"""""",Sands of Creation,Ruhura,"{""x"":112,""y"":3476}","""""","""""","""""",""""""
js/markers.js,portals,49,"""""",overworld_portal_lsp,Portal to Lotor's Summer Palace,Portal to Lotor's Summer Palace,"""""",Sands of Creation,Khafra,"{""x"":200,""y"":2856}","""""","""""","""""",""""""
js/markers.js,portals,50,"""""",overworld_portal_lsp,Portal to Artonian Island,Portal to Artonian Island,"""""",Sands of Creation,Khafra,"{""x"":25,""y"":3413}","""""","""""","""""",""""""
js/markers.js,portals,51,"""""",overworld_portal_lsp,Portal to Khafra,Portal to Khafra,"""""",Sands of Creation,Khafra,"{""x"":215,""y"":3385}","""""","""""","""""",""""""
js/markers.js,portals,52,"""""",overworld_portal_housing,Portal to House Realm,Portal to House Realm,"""""",Darkwoods,Josody,"{""x"":1271,""y"":2512}","""""","""""","""""",""""""
js/markers.js,portals,53,"""""",overworld_portal_housing,Portal to Housing Realm,Portal to Housing Realm,"""""",Black Swamp,Krog,"{""x"":3122,""y"":3730}","""""","""""","""""",""""""
js/markers.js,portals,54,"""""",overworld_portal_housing,Portal to Housing Realm,Portal to Housing Realm,"""""",Highlands,Parian,"{""x"":3465,""y"":3133}","""""","""""","""""",""""""
js/markers.js,portals,55,"""""",overworld_portal_housing,Portal to Housing Realm,Portal to Housing Realm,"""""",Western Isles,Lotor's Summer Palace,"{""x"":769,""y"":614}","""""","""""","""""",""""""
js/markers.js,portals,56,"""""",overworld_portal_whirlpool,Whirlpool to Obsidian Lake,Whirlpool to Obsidian Lake,"""""",Broken Finger,Obsidian Lake,"{""x"":1468,""y"":3713}","""""","""""","""""",""""""
js/markers.js,portals,57,"""""",overworld_portal_whirlpool,Whirlpool to Broken Lake,Whirlpool to Broken Lake,"""""",Broken Finger,Obsidian Lake,"{""x"":1538,""y"":3696}","""""","""""","""""",""""""
js/markers.js,portals,58,"""""",overworld_portal_whirlpool,Whirlpool to Proudblood Sound,Whirlpool to Proudblood Sound,"""""",Broken Finger,Obsidian Lake,"{""x"":1077,""y"":3533}","""""","""""","""""",""""""
js/markers.js,portals,59,"""""",overworld_portal_whirlpool,Whirlpool to Obsidian Lake,Whirlpool to Obsidian Lake,"""""",Broken Finger,Proudblood Sound,"{""x"":2310,""y"":3723}","""""","""""","""""",""""""
js/markers.js,portals,60,"""""",overworld_portal_whirlpool,Whirlpool to Lotor's Prison,Whirlpool to Lotor's Prison,"""""",Battle Plains,Chlera Bay,"{""x"":2556,""y"":3666}","""""","""""","""""",""""""
js/markers.js,portals,61,"""""",overworld_portal_whirlpool,Whirlpool to Jeel Docks,Whirlpool to Jeel Docks,"""""",Western Isles,Test Island,"{""x"":4000,""y"":4000}","""""","""""","""""",""""""
js/markers.js,portals,62,"""""",overworld_portal_whirlpool,Whirlpool to Silvest Bay,Whirlpool to Silvest Bay,"""""",Western Isles,PVP Island,"{""x"":4014,""y"":2425}","""""","""""","""""",""""""
js/markers.js,portals,63,"""""",overworld_portal_whirlpool,Whirlpool to Tundria East of Duremar,Whirlpool to Tundria East of Duremar,"""""",Western Isles,Scarab Island,"{""x"":30,""y"":2227}","""""","""""","""""",""""""
js/markers.js,portals,64,"""""",overworld_portal_whirlpool,Whirlpool to East Highlands of Death Tyrant Valley,Whirlpool to East Highlands of Death Tyrant Valley,"""""",Krythan,Silvest Valley,"{""x"":1242,""y"":1548}","""""","""""","""""",""""""
js/markers.js,portals,65,"""""",overworld_portal_whirlpool,Whirlpool to South of Test Island,Whirlpool to South of Test Island,"""""",Krythan,Guild Arena Island,"{""x"":63,""y"":847}","""""","""""","""""",""""""
js/markers.js,portals,66,"""""",overworld_portal_whirlpool,Whirlpool to Chlera Bay,Whirlpool to Chlera Bay,"""""",Krythan,Lotor's Prison,"{""x"":1471,""y"":631}","""""","""""","""""",""""""
js/markers.js,portals,67,"""""",overworld_portal_whirlpool,Whirlpool to Scarab Island,Whirlpool to Scarab Island,"""""",Tundria,Tundria,"{""x"":3998,""y"":947}","""""","""""","""""",""""""
js/markers.js,services_npcs,0,"""""",overworld_quest,Lord Trembley,Lord Trembley,"""""",Valinor,Valinor,"{""x"":760,""y"":75}","""""","""""","""""",""""""
js/markers.js,services_npcs,1,"""""",overworld_quest,Duke Randolf,Duke Randolf,"""""",Valinor,Valinor,"{""x"":751,""y"":77}","""""","""""","""""",""""""
js/markers.js,services_npcs,2,"""""",overworld_quest,Sandre (Wanders),Sandre (Wanders),"""""",Valinor,Valinor,"{""x"":769,""y"":138}","""""","""""","""""",""""""
js/markers.js,services_npcs,3,"""""",overworld_quest,Kumba Northern (Wanders),Kumba Northern (Wanders),"""""",Valinor,Valinor,"{""x"":758,""y"":136}","""""","""""","""""",""""""
js/markers.js,services_npcs,4,"""""",overworld_quest,Mary Locksley (Wanders),Mary Locksley (Wanders),"""""",Valinor,Valinor,"{""x"":773,""y"":145}","""""","""""","""""",""""""
js/markers.js,services_npcs,5,"""""",overworld_quest,Davey Logan (Wanders),Davey Logan (Wanders),"""""",Valinor,Valinor,"{""x"":746,""y"":144}","""""","""""","""""",""""""
js/markers.js,services_npcs,6,"""""",overworld_quest,Imica (Wanders),Imica (Wanders),"""""",Valinor,Valinor,"{""x"":743,""y"":136}","""""","""""","""""",""""""
js/markers.js,services_npcs,7,"""""",overworld_quest,Timothy Jager (Wanders),Timothy Jager (Wanders),"""""",Valinor,Valinor,"{""x"":733,""y"":136}","""""","""""","""""",""""""
js/markers.js,services_npcs,8,"""""",overworld_quest,Sandre (Wanders),Sandre (Wanders),"""""",Valinor,Valinor,"{""x"":749,""y"":105}","""""","""""","""""",""""""
js/markers.js,services_npcs,9,"""""",overworld_quest,Hereward (Wanders),Hereward (Wanders),"""""",Valinor,Valinor,"{""x"":765,""y"":144}","""""","""""","""""",""""""
js/markers.js,services_npcs,10,"""""",overworld_quest,Topacia (Wanders),Topacia (Wanders),"""""",Valinor,Valinor,"{""x"":771,""y"":109}","""""","""""","""""",""""""
js/markers.js,services_npcs,11,"""""",overworld_quest,Alchemist Baki,Alchemist Baki,"""""",Valinor,Valinor,"{""x"":781,""y"":115}","""""","""""","""""",""""""
js/markers.js,services_npcs,12,"""""",overworld_quest,Sarah Bent,Sarah Bent,"""""",Valinor,Valinor,"{""x"":782,""y"":120}","""""","""""","""""",""""""
js/markers.js,services_npcs,13,"""""",overworld_quest,Serina Wilcut,Serina Wilcut,"""""",Valinor,Valinor,"{""x"":782,""y"":122}","""""","""""","""""",""""""
js/markers.js,services_npcs,14,"""""",overworld_quest,Knight Bastrop,Knight Bastrop,"""""",Valinor,Valinor,"{""x"":780,""y"":124}","""""","""""","""""",""""""
js/markers.js,services_npcs,15,"""""",overworld_quest,Eustacius (Wanders),Eustacius (Wanders),"""""",Valinor,Valinor,"{""x"":786,""y"":126}","""""","""""","""""",""""""
js/markers.js,services_npcs,16,"""""",overworld_quest,Curtis Leabu (Wanders),Curtis Leabu (Wanders),"""""",Valinor,Valinor,"{""x"":787,""y"":96}","""""","""""","""""",""""""
js/markers.js,services_npcs,17,"""""",overworld_quest,Hasculf (Wanders),Hasculf (Wanders),"""""",Valinor,Valinor,"{""x"":783,""y"":94}","""""","""""","""""",""""""
js/markers.js,services_npcs,18,"""""",overworld_quest,A Young Maid (Wanders),A Young Maid (Wanders),"""""",Valinor,Valinor,"{""x"":795,""y"":157}","""""","""""","""""",""""""
js/markers.js,services_npcs,19,"""""",overworld_quest,Eastern Gate Lieutenant,Eastern Gate Lieutenant,"""""",Valinor,Valinor,"{""x"":886,""y"":137}","""""","""""","""""",""""""
js/markers.js,services_npcs,20,"""""",overworld_quest,Roger Duncan,Roger Duncan,"""""",Valinor,Valinor,"{""x"":647,""y"":180}","""""","""""","""""",""""""
js/markers.js,services_npcs,21,"""""",overworld_quest,Paula Duncan,Paula Duncan,"""""",Valinor,Valinor,"{""x"":647,""y"":188}","""""","""""","""""",""""""
js/markers.js,services_npcs,90,"""""",overworld_quest,Donkeo,Donkeo,"""""",Western Isles,Lotor's Summer Palace,"{""x"":851,""y"":727}","""""","""""","""""",""""""
js/markers.js,services_npcs,91,"""""",overworld_quest,Rodald (Wanders) - Rock Trolls Near Josody,Rodald (Wanders) - Rock Trolls Near Josody,"""""",Western Isles,Lotor's Summer Palace,"{""x"":825,""y"":676}","""""","""""","""""",""""""
js/markers.js,services_npcs,92,"""""",overworld_quest,Estiban (Wanders) - Sand Golems,Estiban (Wanders) - Sand Golems,"""""",Western Isles,Lotor's Summer Palace,"{""x"":843,""y"":698}","""""","""""","""""",""""""
js/markers.js,services_npcs,93,"""""",overworld_inn_keeper,Jeel Innkeeper,Jeel Innkeeper,"""""",Krythan,Jeel,"{""x"":301,""y"":859}","""""","""""","""""",""""""
js/markers.js,services_npcs,94,"""""",overworld_inn_keeper,Lotor's Castle Innkeeper,Lotor's Castle Innkeeper,"""""",Krythan,Lotor's Castle,"{""x"":234,""y"":1136}","""""","""""","""""",""""""
js/markers.js,services_npcs,95,"""""",overworld_inn_keeper,Vrethpool Innkeeper,Vrethpool Innkeeper,"""""",Krythan,Vrethpool,"{""x"":668,""y"":1674}","""""","""""","""""",""""""
js/markers.js,services_npcs,96,"""""",overworld_inn_keeper,Redwake Innkeeper,Redwake Innkeeper,"""""",Darkwoods,Redwake,"{""x"":457,""y"":2873}","""""","""""","""""",""""""
js/markers.js,services_npcs,97,"""""",overworld_inn_keeper,Dunmarrow Innkeeper,Dunmarrow Innkeeper,"""""",Darkwoods,Dunmarrow,"{""x"":1373,""y"":3219}","""""","""""","""""",""""""
js/markers.js,services_npcs,98,"""""",overworld_inn_keeper,Chlera Innkeeper,Chlera Innkeeper,"""""",Battle Plains,Chlera,"{""x"":2386,""y"":3598}","""""","""""","""""",""""""
js/markers.js,services_npcs,99,"""""",overworld_inn_keeper,Parian Innkeeper,Parian Innkeeper,"""""",Highlands,Parian,"{""x"":3475,""y"":3006}","""""","""""","""""",""""""
js/markers.js,services_npcs,100,"""""",overworld_inn_keeper,Ethera Palace Innkeeper,Ethera Palace Innkeeper,"""""",Highlands,Parian,"{""x"":3519,""y"":3692}","""""","""""","""""",""""""
js/markers.js,services_npcs,101,"""""",overworld_inn_keeper,Innkeeper Elros,Innkeeper Elros,"""""",Highlands,Valmond,"{""x"":2682,""y"":2186}","""""","""""","""""",""""""
js/markers.js,services_npcs,102,"""""",overworld_inn_keeper,Innkeeper Felice,Innkeeper Felice,"""""",Highlands,Valmond,"{""x"":2614,""y"":2133}","""""","""""","""""",""""""
js/markers.js,services_npcs,103,"""""",overworld_inn_keeper,Ruhura Innkeeper,Ruhura Innkeeper,"""""",Sands of Creation,Ruhura,"{""x"":343,""y"":4037}","""""","""""","""""",""""""
js/markers.js,services_npcs,104,"""""",overworld_inn_keeper,Khafra Innkeeper,Khafra Innkeeper,"""""",Sands of Creation,Khafra,"{""x"":228,""y"":2753}","""""","""""","""""",""""""
js/markers.js,services_npcs,105,"""""",overworld_inn_keeper,Roycroft Innkeeper,Roycroft Innkeeper,"""""",Breakwater,Roycroft,"{""x"":2497,""y"":2421}","""""","""""","""""",""""""
js/markers.js,services_npcs,106,"""""",overworld_inn_keeper,New Town Innkeeper,New Town Innkeeper,"""""",Breakwater,New Town,"{""x"":1958,""y"":1951}","""""","""""","""""",""""""
js/markers.js,services_npcs,107,"""""",overworld_inn_keeper,New Royale Innkeeper,New Royale Innkeeper,"""""",Breakwater,New Royale,"{""x"":1453,""y"":2015}","""""","""""","""""",""""""
js/markers.js,services_npcs,108,"""""",overworld_dock,Silvest Northern Island Dock,Silvest Northern Island Dock,"""""",Krythan,Silvest Valley,"{""x"":448,""y"":601}","""""","""""","""""",""""""
js/markers.js,services_npcs,109,"""""",overworld_dock,Fort Eastwatch Dock,Fort Eastwatch Dock,"""""",Krythan,Fort Eastwatch,"{""x"":1352,""y"":1288}","""""","""""","""""",""""""
js/markers.js,services_npcs,110,"""""",overworld_dock,Silvest Dock,Silvest Dock,"""""",Krythan,Silvest,"{""x"":1133,""y"":1472}","""""","""""","""""",""""""
js/markers.js,services_npcs,111,"""""",overworld_dock,Silvest Island Dock,Silvest Island Dock,"""""",Krythan,Silvest,"{""x"":1097,""y"":1515}","""""","""""","""""",""""""
js/markers.js,services_npcs,112,"""""",overworld_dock,Jeel Dock,Jeel Dock,"""""",Krythan,Jeel,"{""x"":265,""y"":822}","""""","""""","""""",""""""
js/markers.js,services_npcs,113,"""""",overworld_dock,Lotor's Castle Dock,Lotor's Castle Dock,"""""",Krythan,Lotor's Castle,"{""x"":211,""y"":1128}","""""","""""","""""",""""""
js/markers.js,services_npcs,114,"""""",overworld_dock,New Korelth Dock,New Korelth Dock,"""""",Krythan,New Korelth,"{""x"":430,""y"":1464}","""""","""""","""""",""""""
js/markers.js,services_npcs,115,"""""",overworld_dock,Tallem'im House Dock,Tallem'im House Dock,"""""",Krythan,Krythan Fields,"{""x"":70,""y"":1515}","""""","""""","""""",""""""
js/markers.js,services_npcs,116,"""""",overworld_dock,Karzak Cove Dock,Karzak Cove Dock,"""""",Krythan,Krythan Fields,"{""x"":1408,""y"":1097}","""""","""""","""""",""""""
js/markers.js,services_npcs,117,"""""",overworld_dock,Karzak Cove Dock,Karzak Cove Dock,"""""",Krythan,Krythan Fields,"{""x"":1372,""y"":1115}","""""","""""","""""",""""""
js/markers.js,services_npcs,118,"""""",overworld_dock,Josody Dock,Josody Dock,"""""",Darkwoods,Darkwoods,"{""x"":1406,""y"":2518}","""""","""""","""""",""""""
js/markers.js,services_npcs,119,"""""",overworld_dock,Redwake Dock,Redwake Dock,"""""",Darkwoods,Darkwoods,"{""x"":403,""y"":2868}","""""","""""","""""",""""""
js/markers.js,services_npcs,120,"""""",overworld_dock,Dragoon Dock,Dragoon Dock,"""""",Darkwoods,Darkwoods,"{""x"":403,""y"":3221}","""""","""""","""""",""""""
js/markers.js,services_npcs,121,"""""",overworld_dock,Whisperdale Dock,Whisperdale Dock,"""""",Darkwoods,Darkwoods,"{""x"":344,""y"":3491}","""""","""""","""""",""""""
js/markers.js,services_npcs,122,"""""",overworld_dock,Darkfell Dock,Darkfell Dock,"""""",Darkwoods,Darkwoods,"{""x"":912,""y"":3121}","""""","""""","""""",""""""
js/markers.js,services_npcs,123,"""""",overworld_dock,Dunmarrow Dock,Dunmarrow Dock,"""""",Darkwoods,Darkwoods,"{""x"":1364,""y"":3247}","""""","""""","""""",""""""
js/markers.js,services_npcs,124,"""""",overworld_dock,Wandering Spirit Dock,Wandering Spirit Dock,"""""",Battle Plains,Battle Plains,"{""x"":2010,""y"":2633}","""""","""""","""""",""""""
js/markers.js,services_npcs,125,"""""",overworld_dock,Chlera Dock,Chlera Dock,"""""",Battle Plains,Battle Plains,"{""x"":2488,""y"":3641}","""""","""""","""""",""""""
js/markers.js,services_npcs,126,"""""",overworld_dock,Battle Plains Dock,Battle Plains Dock,"""""",Battle Plains,Battle Plains,"{""x"":2599,""y"":3508}","""""","""""","""""",""""""
js/markers.js,services_npcs,127,"""""",overworld_dock,Maraket Dock,Maraket Dock,"""""",Battle Plains,Battle Plains,"{""x"":3109,""y"":4021}","""""","""""","""""",""""""
js/markers.js,services_npcs,128,"""""",overworld_dock,Samad Dock,Samad Dock,"""""",Black Swamp,Samad,"{""x"":2612,""y"":3513}","""""","""""","""""",""""""
js/markers.js,services_npcs,129,"""""",overworld_dock,Ethera Palace Dock,Ethera Palace Dock,"""""",Highlands,Ethera Palace,"{""x"":3597,""y"":3705}","""""","""""","""""",""""""
js/markers.js,services_npcs,130,"""""",overworld_dock,Ethera Mining Company Dock,Ethera Mining Company Dock,"""""",Highlands,Ethera Mining Company,"{""x"":3613,""y"":3645}","""""","""""","""""",""""""
js/markers.js,services_npcs,131,"""""",overworld_dock,Highlands East Dock - East of Parian,Highlands East Dock - East of Parian,"""""",Highlands,Highlands,"{""x"":3688,""y"":3158}","""""","""""","""""",""""""
js/markers.js,services_npcs,132,"""""",overworld_dock,Glamara McPlum's Dock,Glamara McPlum's Dock,"""""",Highlands,Highlands,"{""x"":3861,""y"":2581}","""""","""""","""""",""""""
js/markers.js,services_npcs,133,"""""",overworld_dock,North Highlands Dock,North Highlands Dock,"""""",Highlands,Highlands,"{""x"":3541,""y"":1582}","""""","""""","""""",""""""
js/markers.js,services_npcs,134,"""""",overworld_dock,Ettin Island Dock,Ettin Island Dock,"""""",Western Isles,Ettin Island,"{""x"":1707,""y"":1837}","""""","""""","""""",""""""
js/markers.js,services_npcs,135,"""""",overworld_dock,Palace Dock,Palace Dock,"""""",Western Isles,Lotor's Summer Palace,"{""x"":792,""y"":582}","""""","""""","""""",""""""
js/markers.js,services_npcs,136,"""""",overworld_dock,LSP Dock,LSP Dock,"""""",Western Isles,Lotor's Summer Palace,"{""x"":855,""y"":726}","""""","""""","""""",""""""
js/markers.js,services_npcs,137,"""""",overworld_dock,Valmond East Dock,Valmond East Dock,"""""",Heartwood Coast,Valmond,"{""x"":2592,""y"":2180}","""""","""""","""""",""""""
js/markers.js,services_npcs,138,"""""",overworld_dock,Valmond East Dock,Valmond East Dock,"""""",Heartwood Coast,Valmond,"{""x"":2592,""y"":2192}","""""","""""","""""",""""""
js/markers.js,services_npcs,139,"""""",overworld_dock,Valmond North Dock,Valmond North Dock,"""""",Heartwood Coast,Valmond,"{""x"":2655,""y"":2113}","""""","""""","""""",""""""
js/markers.js,services_npcs,140,"""""",overworld_dock,Valmond North Dock,Valmond North Dock,"""""",Heartwood Coast,Valmond,"{""x"":2662,""y"":2128}","""""","""""","""""",""""""
js/markers.js,services_npcs,141,"""""",overworld_dock,Valmond North Dock,Valmond North Dock,"""""",Heartwood Coast,Valmond,"{""x"":2678,""y"":2128}","""""","""""","""""",""""""
js/markers.js,services_npcs,142,"""""",overworld_dock,Teylon Dock,Teylon Dock,"""""",Heartwood Coast,Teylon,"{""x"":2423,""y"":1641}","""""","""""","""""",""""""
js/markers.js,services_npcs,143,"""""",overworld_dock,Heartwood North Dock (Northeast of Syldural),Heartwood North Dock (Northeast of Syldural),"""""",Heartwood Coast,Heartwood Coast,"{""x"":3513,""y"":1570}","""""","""""","""""",""""""
js/markers.js,services_npcs,144,"""""",overworld_dock,Duremar Dock,Duremar Dock,"""""",Tundria,Tundria,"{""x"":3726,""y"":953}","""""","""""","""""",""""""
js/markers.js,services_npcs,145,"""""",overworld_dock,Southeast Tundria Dock,Southeast Tundria Dock,"""""",Tundria,Tundria,"{""x"":3621,""y"":1331}","""""","""""","""""",""""""
js/markers.js,services_npcs,146,"""""",overworld_dock,Bridge Dock,Bridge Dock,"""""",Tundria,Tundria,"{""x"":2030,""y"":1048}","""""","""""","""""",""""""
js/markers.js,services_npcs,147,"""""",overworld_dock,Maroven North Dock,Maroven North Dock,"""""",Tundria,Maroven,"{""x"":2030,""y"":1240}","""""","""""","""""",""""""
js/markers.js,services_npcs,148,"""""",overworld_dock,Maroven Dock,Maroven Dock,"""""",Tundria,Maroven,"{""x"":1977,""y"":1266}","""""","""""","""""",""""""
js/markers.js,services_npcs,149,"""""",overworld_dock,Maroven Dock,Maroven Dock,"""""",Tundria,Maroven,"{""x"":1988,""y"":1266}","""""","""""","""""",""""""
js/markers.js,services_npcs,150,"""""",overworld_dock,Maroven Dock,Maroven Dock,"""""",Tundria,Maroven,"{""x"":1997,""y"":1280}","""""","""""","""""",""""""
js/markers.js,services_npcs,151,"""""",overworld_dock,Ruins of Osgarl Dock,Ruins of Osgarl Dock,"""""",Tundria,Ruins of Osgarl,"{""x"":2500,""y"":381}","""""","""""","""""",""""""
